ai_consolidation,ai_governance,net,ai_net,work_to_kingdom_bleed
0.1625,0.36250000000000004,-0.08192934297647535,-0.011560422949623273,0.013995186113663998
0.1625,0.375,-0.08172597356666761,-0.01138882092332762,0.01397136650112
0.1625,0.3875,-0.08152260415685986,-0.01121721889703197,0.013947546888576
0.1625,0.4,-0.08131923474705208,-0.011045616870736316,0.013923727276032
0.1625,0.41250000000000003,-0.08111586533724434,-0.01087401484444066,0.013899907663488
0.1625,0.42500000000000004,-0.0809124959274366,-0.010702412818145011,0.013876088050944002
0.1625,0.4375,-0.08070912651762882,-0.010530810791849358,0.0138522684384
0.1625,0.45,-0.08050575710782108,-0.010359208765553705,0.013828448825856004
0.1625,0.4625,-0.08030238769801332,-0.010187606739258054,0.013804629213311999
0.1625,0.47500000000000003,-0.08009901828820556,-0.0100160047129624,0.013780809600768
0.1625,0.48750000000000004,-0.07989564887839781,-0.009844402686666746,0.013756989988224
0.1625,0.5,-0.07969227946859007,-0.009672800660371097,0.013733170375679999
0.1625,0.5125000000000001,-0.07948891005878231,-0.009501198634075442,0.013709350763136
0.1625,0.525,-0.07928554064897456,-0.009329596607779793,0.013685531150592
0.1625,0.5375,-0.0790821712391668,-0.00915799458148414,0.013661711538048
0.1625,0.55,-0.07887880182935905,-0.008986392555188483,0.013637891925503999
0.1625,0.5625,-0.0786754324195513,-0.008814790528892835,0.013614072312960003
0.1625,0.5750000000000001,-0.07847206300974353,-0.008643188502597179,0.013590252700415997
0.1625,0.5875,-0.0782686935999358,-0.008471586476301527,0.013566433087871999
0.1625,0.6000000000000001,-0.07806532419012802,-0.008299984450005874,0.013542613475328
0.1625,0.6125,-0.07786195478032028,-0.008128382423710223,0.013518793862784
0.1625,0.625,-0.07765858537051254,-0.00795678039741457,0.013494974250239997
0.1625,0.6375000000000001,-0.07745521596070477,-0.007785178371118917,0.013471154637696001
0.1625,0.65,-0.07725184655089701,-0.007613576344823266,0.013447335025152
0.1625,0.6625000000000001,-0.07704847714108927,-0.007441974318527612,0.013423515412608
0.1625,0.675,-0.07684510773128153,-0.00727037229223196,0.013399695800064
0.1625,0.6875,-0.07664173832147374,-0.0070987702659363085,0.013375876187520001
0.1625,0.7000000000000001,-0.07643836891166599,-0.006927168239640655,0.013352056574976
0.1625,0.7125,-0.07623499950185825,-0.006755566213345002,0.013328236962431999
0.1625,0.7250000000000001,-0.07603163009205048,-0.00658396418704935,0.013304417349888
0.1625,0.7375,-0.07582826068224272,-0.006412362160753698,0.013280597737343998
0.1625,0.75,-0.07562489127243499,-0.006240760134458045,0.0132567781248
0.1625,0.7625000000000001,-0.07542152186262724,-0.006069158108162392,0.013232958512256
0.1625,0.775,-0.07521815245281946,-0.005897556081866741,0.013209138899712
0.1625,0.7875000000000001,-0.0750147830430117,-0.005725954055571086,0.013185319287168002
0.1625,0.8,-0.07481141363320398,-0.005554352029275435,0.013161499674624001
0.1625,0.8125,-0.07460804422339622,-0.005382750002979783,0.01313768006208
0.1625,0.8250000000000001,-0.07440467481358845,-0.00521114797668413,0.013113860449536002
0.1625,0.8375,-0.0742013054037807,-0.005039545950388477,0.013090040836992
0.1625,0.8500000000000001,-0.07399793599397293,-0.004867943924092824,0.013066221224447998
0.1625,0.8625,-0.0737945665841652,-0.004696341897797172,0.013042401611904
0.1625,0.875,-0.07359119717435744,-0.004524739871501521,0.013018581999359999
0.1625,0.8875000000000001,-0.07338782776454969,-0.004353137845205867,0.012994762386815998
0.1625,0.9,-0.07318445835474194,-0.004181535818910215,0.012970942774272002
0.1625,0.9125000000000001,-0.07298108894493419,-0.004009933792614562,0.012947123161728
0.1625,0.925,-0.07277771953512643,-0.0038383317663189098,0.012923303549184
0.1625,0.9375,-0.07257435012531868,-0.003666729740023258,0.012899483936640001
0.1625,0.9500000000000001,-0.07237098071551092,-0.0034951277137276046,0.012875664324096002
0.1625,0.9625,-0.07216761130570316,-0.0033235256874319524,0.012851844711552
0.1625,0.9750000000000001,-0.0719642418958954,-0.0031519236611362985,0.012828025099008
0.1625,0.9875,-0.07176087248608766,-0.0029803216348406473,0.012804205486464
0.1625,1.0,-0.07155750307627991,-0.002808719608544995,0.012780385873919999
0.17500000000000002,0.0,-0.08926998778121,-0.017808949536212364,0.014840460472320002
0.17500000000000002,0.0125,-0.08905140298072162,-0.01762414735404782,0.014814808581887998
0.17500000000000002,0.025,-0.08883281818023324,-0.017439345171883266,0.014789156691456
0.17500000000000002,0.037500000000000006,-0.08861423337974488,-0.01725454298971872,0.014763504801023997
0.17500000000000002,0.05,-0.08839564857925651,-0.01706974080755417,0.014737852910592
0.17500000000000002,0.0625,-0.08817706377876816,-0.016884938625389624,0.014712201020160002
0.17500000000000002,0.07500000000000001,-0.08795847897827978,-0.016700136443225072,0.014686549129728001
0.17500000000000002,0.08750000000000001,-0.08773989417779142,-0.016515334261060523,0.014660897239295995
0.17500000000000002,0.1,-0.08752130937730304,-0.016330532078895975,0.014635245348864
0.17500000000000002,0.1125,-0.08730272457681469,-0.016145729896731426,0.014609593458432
0.17500000000000002,0.125,-0.08708413977632631,-0.015960927714566878,0.014583941568
0.17500000000000002,0.1375,-0.08686555497583795,-0.015776125532402333,0.014558289677568
0.17500000000000002,0.15000000000000002,-0.08664697017534959,-0.015591323350237779,0.014532637787136002
0.17500000000000002,0.1625,-0.08642838537486122,-0.015406521168073232,0.014506985896704
0.17500000000000002,0.17500000000000002,-0.08620980057437286,-0.015221718985908681,0.014481334006271999
0.17500000000000002,0.1875,-0.0859912157738845,-0.015036916803744135,0.01445568211584
0.17500000000000002,0.2,-0.08577263097339613,-0.014852114621579584,0.014430030225408001
0.17500000000000002,0.21250000000000002,-0.08555404617290775,-0.014667312439415034,0.014404378334976
0.17500000000000002,0.225,-0.08533546137241937,-0.014482510257250487,0.014378726444543998
0.17500000000000002,0.23750000000000002,-0.08511687657193104,-0.014297708075085938,0.014353074554112
0.17500000000000002,0.25,-0.08489829177144265,-0.01411290589292139,0.01432742266368
0.17500000000000002,0.2625,-0.0846797069709543,-0.01392810371075684,0.014301770773248
0.17500000000000002,0.275,-0.08446112217046592,-0.013743301528592293,0.014276118882816
0.17500000000000002,0.28750000000000003,-0.08424253736997755,-0.01355849934642774,0.014250466992384001
0.17500000000000002,0.30000000000000004,-0.0840239525694892,-0.013373697164263192,0.014224815101951999
0.17500000000000002,0.3125,-0.08380536776900083,-0.013188894982098643,0.014199163211519998
0.17500000000000002,0.325,-0.08358678296851246,-0.013004092799934096,0.014173511321088
0.17500000000000002,0.3375,-0.08336819816802409,-0.012819290617769548,0.014147859430656
0.17500000000000002,0.35000000000000003,-0.08314961336753575,-0.012634488435604996,0.014122207540224
0.17500000000000002,0.36250000000000004,-0.08293102856704737,-0.01244968625344045,0.014096555649791998
0.17500000000000002,0.375,-0.082712443766559,-0.0122648840712759,0.014070903759359998
0.17500000000000002,0.3875,-0.08249385896607063,-0.012080081889111352,0.014045251868927999
0.17500000000000002,0.4,-0.08227527416558225,-0.011895279706946803,0.014019599978495998
0.17500000000000002,0.41250000000000003,-0.08205668936509392,-0.011710477524782251,0.013993948088064
0.17500000000000002,0.42500000000000004,-0.08183810456460552,-0.011525675342617704,0.013968296197632001
0.17500000000000002,0.4375,-0.08161951976411716,-0.011340873160453156,0.013942644307199997
0.17500000000000002,0.45,-0.0814009349636288,-0.011156070978288607,0.013916992416767998
0.17500000000000002,0.4625,-0.08118235016314043,-0.010971268796124057,0.013891340526336
0.17500000000000002,0.47500000000000003,-0.08096376536265207,-0.010786466613959508,0.013865688635903999
0.17500000000000002,0.48750000000000004,-0.0807451805621637,-0.01060166443179496,0.013840036745472
0.17500000000000002,0.5,-0.08052659576167533,-0.01041686224963041,0.013814384855039998
0.17500000000000002,0.5125000000000001,-0.08030801096118696,-0.01023206006746586,0.013788732964608
0.17500000000000002,0.525,-0.08008942616069858,-0.010047257885301314,0.013763081074175999
0.17500000000000002,0.5375,-0.07987084136021025,-0.009862455703136767,0.013737429183744002
0.17500000000000002,0.55,-0.07965225655972186,-0.009677653520972215,0.013711777293312
0.17500000000000002,0.5625,-0.0794336717592335,-0.009492851338807668,0.013686125402880002
0.17500000000000002,0.5750000000000001,-0.07921508695874513,-0.009308049156643117,0.013660473512447997
0.17500000000000002,0.5875,-0.07899650215825679,-0.009123246974478569,0.013634821622016001
0.17500000000000002,0.6000000000000001,-0.07877791735776839,-0.008938444792314018,0.013609169731583997
0.17500000000000002,0.6125,-0.07855933255728004,-0.00875364261014947,0.013583517841152002
0.17500000000000002,0.625,-0.07834074775679167,-0.008568840427984923,0.01355786595072
0.17500000000000002,0.6375000000000001,-0.0781221629563033,-0.008384038245820373,0.013532214060288
0.17500000000000002,0.65,-0.07790357815581496,-0.008199236063655824,0.013506562169856
0.17500000000000002,0.6625000000000001,-0.07768499335532657,-0.008014433881491275,0.013480910279424
0.17500000000000002,0.675,-0.07746640855483822,-0.007829631699326727,0.013455258388992001
0.17500000000000002,0.6875,-0.07724782375434983,-0.007644829517162178,0.01342960649856
0.17500000000000002,0.7000000000000001,-0.07702923895386145,-0.00746002733499763,0.013403954608128002
0.17500000000000002,0.7125,-0.07681065415337311,-0.007275225152833081,0.013378302717696
0.17500000000000002,0.7250000000000001,-0.07659206935288475,-0.007090422970668531,0.013352650827264
0.17500000000000002,0.7375,-0.07637348455239637,-0.006905620788503983,0.013326998936831999
0.17500000000000002,0.75,-0.076154899751908,-0.006720818606339434,0.013301347046400002
0.17500000000000002,0.7625000000000001,-0.07593631495141966,-0.006536016424174885,0.013275695155968
0.17500000000000002,0.775,-0.07571773015093128,-0.006351214242010336,0.013250043265535999
0.17500000000000002,0.7875000000000001,-0.07549914535044291,-0.006166412059845786,0.013224391375103998
0.17500000000000002,0.8,-0.07528056054995454,-0.005981609877681238,0.013198739484672
0.17500000000000002,0.8125,-0.07506197574946617,-0.0057968076955166896,0.01317308759424
0.17500000000000002,0.8250000000000001,-0.07484339094897781,-0.005612005513352139,0.013147435703808
0.17500000000000002,0.8375,-0.07462480614848946,-0.0054272033311875915,0.013121783813376
0.17500000000000002,0.8500000000000001,-0.0744062213480011,-0.005242401149023042,0.013096131922944
0.17500000000000002,0.8625,-0.07418763654751272,-0.005057598966858494,0.013070480032511997
0.17500000000000002,0.875,-0.07396905174702434,-0.004872796784693946,0.01304482814208
0.17500000000000002,0.8875000000000001,-0.073750466946536,-0.004687994602529395,0.013019176251648
0.17500000000000002,0.9,-0.0735318821460476,-0.004503192420364848,0.012993524361216001
0.17500000000000002,0.9125000000000001,-0.07331329734555926,-0.004318390238200297,0.012967872470783999
0.17500000000000002,0.925,-0.07309471254507088,-0.0041335880560357495,0.012942220580351998
0.17500000000000002,0.9375,-0.07287612774458252,-0.003948785873871201,0.01291656868992
0.17500000000000002,0.9500000000000001,-0.07265754294409417,-0.003763983691706651,0.012890916799488
0.17500000000000002,0.9625,-0.07243895814360578,-0.003579181509542103,0.012865264909056
0.17500000000000002,0.9750000000000001,-0.07222037334311743,-0.0033943793273775525,0.012839613018624001
0.17500000000000002,0.9875,-0.07200178854262905,-0.0032095771452130056,0.012813961128191999
0.17500000000000002,1.0,-0.07178320374214067,-0.0030247749630484566,0.01278830923776
0.1875,0.0,-0.09071291970151976,-0.019081017360227534,0.014994966067200001
0.1875,0.0125,-0.09047911951035077,-0.01888301502219409,0.014967481898879998
0.1875,0.025,-0.0902453193191818,-0.018685012684160646,0.014939997730559998
0.1875,0.037500000000000006,-0.0900115191280128,-0.0184870103461272,0.014912513562239998
0.1875,0.05,-0.08977771893684383,-0.018289008008093754,0.014885029393919998
0.1875,0.0625,-0.08954391874567483,-0.01809100567006031,0.014857545225599999
0.1875,0.07500000000000001,-0.08931011855450588,-0.017893003332026862,0.014830061057280002
0.1875,0.08750000000000001,-0.0890763183633369,-0.017695000993993418,0.014802576888960002
0.1875,0.1,-0.0888425181721679,-0.017496998655959977,0.01477509272064
0.1875,0.1125,-0.08860871798099894,-0.01729899631792653,0.014747608552320003
0.1875,0.125,-0.08837491778982995,-0.01710099397989308,0.014720124384
0.1875,0.1375,-0.08814111759866097,-0.016902991641859638,0.01469264021568
0.1875,0.15000000000000002,-0.087907317407492,-0.01670498930382619,0.014665156047359997
0.1875,0.1625,-0.08767351721632302,-0.01650698696579275,0.01463767187904
0.1875,0.17500000000000002,-0.08743971702515403,-0.016308984627759305,0.014610187710719997
0.1875,0.1875,-0.08720591683398507,-0.016110982289725857,0.0145827035424
0.1875,0.2,-0.08697211664281608,-0.01591297995169241,0.01455521937408
0.1875,0.21250000000000002,-0.08673831645164712,-0.015714977613658962,0.01452773520576
0.1875,0.225,-0.08650451626047811,-0.015516975275625521,0.01450025103744
0.1875,0.23750000000000002,-0.08627071606930914,-0.015318972937592077,0.01447276686912
0.1875,0.25,-0.08603691587814018,-0.01512097059955863,0.0144452827008
0.1875,0.2625,-0.08580311568697119,-0.014922968261525185,0.014417798532479998
0.1875,0.275,-0.0855693154958022,-0.01472496592349174,0.014390314364159997
0.1875,0.28750000000000003,-0.08533551530463321,-0.014526963585458293,0.014362830195839997
0.1875,0.30000000000000004,-0.08510171511346426,-0.014328961247424853,0.01433534602752
0.1875,0.3125,-0.08486791492229528,-0.014130958909391405,0.014307861859199997
0.1875,0.325,-0.08463411473112632,-0.013932956571357959,0.014280377690880001
0.1875,0.3375,-0.08440031453995733,-0.013734954233324515,0.014252893522559998
0.1875,0.35000000000000003,-0.08416651434878836,-0.013536951895291069,0.014225409354239998
0.1875,0.36250000000000004,-0.08393271415761938,-0.013338949557257623,0.014197925185920002
0.1875,0.375,-0.08369891396645038,-0.01314094721922418,0.014170441017599998
0.1875,0.3875,-0.0834651137752814,-0.012942944881190735,0.014142956849280002
0.1875,0.4,-0.08323131358411243,-0.012744942543157287,0.014115472680960002
0.1875,0.41250000000000003,-0.08299751339294345,-0.012546940205123843,0.01408798851264
0.1875,0.42500000000000004,-0.08276371320177447,-0.012348937867090397,0.01406050434432
0.1875,0.4375,-0.0825299130106055,-0.012150935529056953,0.014033020176
0.1875,0.45,-0.08229611281943651,-0.011952933191023508,0.01400553600768
0.1875,0.4625,-0.08206231262826755,-0.01175493085299006,0.01397805183936
0.1875,0.47500000000000003,-0.08182851243709856,-0.011556928514956617,0.013950567671039997
0.1875,0.48750000000000004,-0.08159471224592958,-0.01135892617692317,0.013923083502719999
0.1875,0.5,-0.0813609120547606,-0.011160923838889726,0.013895599334400002
0.1875,0.5125000000000001,-0.08112711186359162,-0.010962921500856279,0.013868115166079999
0.1875,0.525,-0.08089331167242264,-0.010764919162822836,0.013840630997760003
0.1875,0.5375,-0.08065951148125367,-0.010566916824789392,0.01381314682944
0.1875,0.55,-0.08042571129008469,-0.010368914486755946,0.01378566266112
0.1875,0.5625,-0.08019191109891571,-0.0101709121487225,0.013758178492799996
0.1875,0.5750000000000001,-0.07995811090774674,-0.009972909810689053,0.01373069432448
0.1875,0.5875,-0.07972431071657776,-0.00977490747265561,0.013703210156159997
0.1875,0.6000000000000001,-0.07949051052540876,-0.009576905134622164,0.013675725987839997
0.1875,0.6125,-0.0792567103342398,-0.009378902796588718,0.01364824181952
0.1875,0.625,-0.07902291014307083,-0.009180900458555274,0.013620757651200001
0.1875,0.6375000000000001,-0.07878910995190185,-0.008982898120521828,0.013593273482880001
0.1875,0.65,-0.07855530976073288,-0.008784895782488382,0.013565789314560001
0.1875,0.6625000000000001,-0.0783215095695639,-0.008586893444454938,0.01353830514624
0.1875,0.675,-0.07808770937839492,-0.008388891106421494,0.013510820977919998
0.1875,0.6875,-0.07785390918722593,-0.008190888768388048,0.0134833368096
0.1875,0.7000000000000001,-0.07762010899605695,-0.007992886430354602,0.01345585264128
0.1875,0.7125,-0.07738630880488798,-0.007794884092321157,0.01342836847296
0.1875,0.7250000000000001,-0.07715250861371899,-0.00759688175428771,0.013400884304639997
0.1875,0.7375,-0.07691870842255003,-0.007398879416254267,0.013373400136320001
0.1875,0.75,-0.07668490823138104,-0.007200877078220821,0.013345915968
0.1875,0.7625000000000001,-0.07645110804021206,-0.007002874740187376,0.013318431799679998
0.1875,0.775,-0.07621730784904308,-0.006804872402153932,0.01329094763136
0.1875,0.7875000000000001,-0.07598350765787411,-0.006606870064120485,0.013263463463039998
0.1875,0.8,-0.07574970746670513,-0.00640886772608704,0.013235979294719997
0.1875,0.8125,-0.07551590727553614,-0.006210865388053596,0.013208495126400002
0.1875,0.8250000000000001,-0.07528210708436717,-0.006012863050020149,0.01318101095808
0.1875,0.8375,-0.07504830689319819,-0.0058148607119867055,0.01315352678976
0.1875,0.8500000000000001,-0.07481450670202922,-0.00561685837395326,0.01312604262144
0.1875,0.8625,-0.07458070651086021,-0.0054188560359198145,0.013098558453120001
0.1875,0.875,-0.07434690631969125,-0.0052208536978863695,0.0130710742848
0.1875,0.8875000000000001,-0.07411310612852227,-0.0050228513598529236,0.013043590116479998
0.1875,0.9,-0.07387930593735331,-0.004824849021819479,0.01301610594816
0.1875,0.9125000000000001,-0.07364550574618434,-0.004626846683786033,0.012988621779839999
0.1875,0.925,-0.07341170555501535,-0.004428844345752588,0.012961137611519999
0.1875,0.9375,-0.07317790536384636,-0.004230842007719144,0.0129336534432
0.1875,0.9500000000000001,-0.0729441051726774,-0.004032839669685697,0.01290616927488
0.1875,0.9625,-0.0727103049815084,-0.0038348373316522528,0.012878685106559998
0.1875,0.9750000000000001,-0.07247650479033944,-0.003636834993618806,0.01285120093824
0.1875,0.9875,-0.07224270459917045,-0.003438832655585362,0.012823716769919998
0.1875,1.0,-0.07200890440800148,-0.003240830317551917,0.012796232601599998
0.2,0.0,-0.09215585162182949,-0.0203530851842427,0.015149471662080001
0.2,0.0125,-0.09190683603997991,-0.02014188269034036,0.015120155215871999
0.2,0.025,-0.09165782045813031,-0.019930680196438018,0.015090838769663998
0.2,0.037500000000000006,-0.09140880487628072,-0.019719477702535678,0.015061522323456
0.2,0.05,-0.09115978929443114,-0.01950827520863334,0.015032205877248
0.2,0.0625,-0.09091077371258155,-0.019297072714731,0.015002889431040002
0.2,0.07500000000000001,-0.09066175813073195,-0.019085870220828655,0.014973572984832
0.2,0.08750000000000001,-0.09041274254888235,-0.018874667726926312,0.014944256538623999
0.2,0.1,-0.09016372696703276,-0.018663465233023972,0.014914940092415998
0.2,0.1125,-0.0899147113851832,-0.018452262739121626,0.014885623646208
0.2,0.125,-0.08966569580333361,-0.018241060245219286,0.014856307200000002
0.2,0.1375,-0.089416680221484,-0.01802985775131695,0.014826990753791998
0.2,0.15000000000000002,-0.08916766463963441,-0.017818655257414606,0.014797674307584
0.2,0.1625,-0.08891864905778482,-0.017607452763512263,0.014768357861375998
0.2,0.17500000000000002,-0.08866963347593523,-0.01739625026960992,0.014739041415168
0.2,0.1875,-0.08842061789408565,-0.01718504777570758,0.014709724968960003
0.2,0.2,-0.08817160231223606,-0.016973845281805237,0.014680408522751997
0.2,0.21250000000000002,-0.08792258673038646,-0.016762642787902897,0.014651092076544
0.2,0.225,-0.08767357114853684,-0.016551440294000557,0.014621775630335999
0.2,0.23750000000000002,-0.0874245555666873,-0.016340237800098214,0.014592459184128001
0.2,0.25,-0.0871755399848377,-0.01612903530619587,0.014563142737919999
0.2,0.2625,-0.08692652440298809,-0.01591783281229353,0.014533826291711998
0.2,0.275,-0.08667750882113852,-0.015706630318391188,0.014504509845504
0.2,0.28750000000000003,-0.08642849323928892,-0.015495427824488846,0.014475193399295998
0.2,0.30000000000000004,-0.08617947765743933,-0.015284225330586506,0.014445876953088
0.2,0.3125,-0.08593046207558973,-0.015073022836684163,0.01441656050688
0.2,0.325,-0.08568144649374015,-0.014861820342781823,0.014387244060671999
0.2,0.3375,-0.08543243091189057,-0.014650617848879484,0.014357927614464
0.2,0.35000000000000003,-0.08518341533004095,-0.014439415354977139,0.014328611168256
0.2,0.36250000000000004,-0.08493439974819138,-0.014228212861074797,0.014299294722048002
0.2,0.375,-0.0846853841663418,-0.014017010367172456,0.014269978275840001
0.2,0.3875,-0.08443636858449222,-0.013805807873270116,0.014240661829631998
0.2,0.4,-0.0841873530026426,-0.013594605379367776,0.014211345383423998
0.2,0.41250000000000003,-0.08393833742079303,-0.01338340288546543,0.014182028937216
0.2,0.42500000000000004,-0.08368932183894343,-0.01317220039156309,0.014152712491008
0.2,0.4375,-0.08344030625709381,-0.012960997897660748,0.014123396044799997
0.2,0.45,-0.08319129067524425,-0.012749795403758408,0.014094079598592
0.2,0.4625,-0.08294227509339465,-0.012538592909856065,0.014064763152383999
0.2,0.47500000000000003,-0.08269325951154505,-0.012327390415953722,0.014035446706176
0.2,0.48750000000000004,-0.08244424392969546,-0.012116187922051382,0.014006130259967999
0.2,0.5,-0.08219522834784589,-0.01190498542814904,0.013976813813759998
0.2,0.5125000000000001,-0.08194621276599628,-0.011693782934246697,0.013947497367552
0.2,0.525,-0.0816971971841467,-0.011482580440344359,0.013918180921343998
0.2,0.5375,-0.08144818160229711,-0.011271377946442018,0.013888864475136
0.2,0.55,-0.08119916602044752,-0.011060175452539674,0.013859548028928
0.2,0.5625,-0.08095015043859792,-0.010848972958637335,0.013830231582719997
0.2,0.5750000000000001,-0.08070113485674833,-0.010637770464734991,0.013800915136512
0.2,0.5875,-0.08045211927489875,-0.010426567970832652,0.013771598690304
0.2,0.6000000000000001,-0.08020310369304916,-0.010215365476930307,0.013742282244096002
0.2,0.6125,-0.07995408811119954,-0.010004162983027965,0.013712965797888
0.2,0.625,-0.07970507252934998,-0.009792960489125624,0.013683649351679998
0.2,0.6375000000000001,-0.0794560569475004,-0.009581757995223284,0.013654332905471998
0.2,0.65,-0.0792070413656508,-0.009370555501320942,0.013625016459264
0.2,0.6625000000000001,-0.07895802578380119,-0.0091593530074186,0.013595700013056001
0.2,0.675,-0.07870901020195162,-0.008948150513516257,0.013566383566848
0.2,0.6875,-0.078459994620102,-0.008736948019613916,0.01353706712064
0.2,0.7000000000000001,-0.07821097903825242,-0.008525745525711576,0.013507750674431997
0.2,0.7125,-0.07796196345640286,-0.008314543031809233,0.013478434228224
0.2,0.7250000000000001,-0.07771294787455325,-0.008103340537906891,0.013449117782015999
0.2,0.7375,-0.07746393229270365,-0.007892138044004552,0.013419801335808
0.2,0.75,-0.07721491671085406,-0.00768093555010221,0.013390484889599999
0.2,0.7625000000000001,-0.07696590112900448,-0.007469733056199868,0.013361168443391998
0.2,0.775,-0.07671688554715492,-0.007258530562297527,0.013331851997184
0.2,0.7875000000000001,-0.0764678699653053,-0.007047328068395183,0.013302535550976002
0.2,0.8,-0.07621885438345571,-0.006836125574492843,0.013273219104767997
0.2,0.8125,-0.07596983880160613,-0.006624923080590502,0.013243902658559998
0.2,0.8250000000000001,-0.07572082321975651,-0.0064137205866881585,0.013214586212352
0.2,0.8375,-0.07547180763790691,-0.006202518092785819,0.013185269766143998
0.2,0.8500000000000001,-0.07522279205605736,-0.005991315598883476,0.013155953319936001
0.2,0.8625,-0.07497377647420775,-0.005780113104981135,0.013126636873727998
0.2,0.875,-0.07472476089235815,-0.005568910611078794,0.01309732042752
0.2,0.8875000000000001,-0.07447574531050859,-0.005357708117176452,0.013068003981311999
0.2,0.9,-0.07422672972865899,-0.005146505623274111,0.013038687535104
0.2,0.9125000000000001,-0.0739777141468094,-0.004935303129371769,0.013009371088896
0.2,0.925,-0.07372869856495981,-0.004724100635469427,0.012980054642688001
0.2,0.9375,-0.07347968298311022,-0.004512898141567087,0.012950738196479999
0.2,0.9500000000000001,-0.07323066740126061,-0.004301695647664743,0.012921421750272
0.2,0.9625,-0.07298165181941102,-0.004090493153762403,0.012892105304064
0.2,0.9750000000000001,-0.07273263623756143,-0.00387929065986006,0.012862788857856
0.2,0.9875,-0.07248362065571184,-0.0036680881659577197,0.012833472411647997
0.2,1.0,-0.07223460507386226,-0.0034568856720553786,0.012804155965439998
0.21250000000000002,0.0,-0.09359878354213927,-0.021625153008257875,0.015303977256960002
0.21250000000000002,0.0125,-0.09333455256960906,-0.021400750358486632,0.015272828532864
0.21250000000000002,0.025,-0.09307032159707884,-0.021176347708715397,0.015241679808767996
0.21250000000000002,0.037500000000000006,-0.09280609062454866,-0.02095194505894416,0.015210531084672001
0.21250000000000002,0.05,-0.09254185965201844,-0.020727542409172923,0.015179382360575998
0.21250000000000002,0.0625,-0.09227762867948824,-0.020503139759401687,0.015148233636479998
0.21250000000000002,0.07500000000000001,-0.09201339770695804,-0.02027873710963045,0.015117084912384
0.21250000000000002,0.08750000000000001,-0.09174916673442784,-0.02005433445985921,0.015085936188288
0.21250000000000002,0.1,-0.09148493576189765,-0.019829931810087974,0.015054787464192003
0.21250000000000002,0.1125,-0.09122070478936745,-0.019605529160316732,0.015023638740095999
0.21250000000000002,0.125,-0.09095647381683723,-0.019381126510545493,0.014992490016
0.21250000000000002,0.1375,-0.09069224284430702,-0.019156723860774258,0.014961341291904
0.21250000000000002,0.15000000000000002,-0.09042801187177682,-0.018932321211003016,0.014930192567807999
0.21250000000000002,0.1625,-0.09016378089924662,-0.01870791856123178,0.014899043843711999
0.21250000000000002,0.17500000000000002,-0.08989954992671642,-0.018483515911460538,0.014867895119616
0.21250000000000002,0.1875,-0.08963531895418621,-0.018259113261689306,0.01483674639552
0.21250000000000002,0.2,-0.08937108798165601,-0.018034710611918067,0.014805597671424
0.21250000000000002,0.21250000000000002,-0.08910685700912581,-0.01781030796214683,0.014774448947327998
0.21250000000000002,0.225,-0.08884262603659562,-0.01758590531237559,0.014743300223232001
0.21250000000000002,0.23750000000000002,-0.08857839506406542,-0.017361502662604354,0.014712151499136
0.21250000000000002,0.25,-0.08831416409153522,-0.017137100012833115,0.014681002775039996
0.21250000000000002,0.2625,-0.088049933119005,-0.016912697363061877,0.014649854050944001
0.21250000000000002,0.275,-0.0877857021464748,-0.016688294713290638,0.014618705326847998
0.21250000000000002,0.28750000000000003,-0.0875214711739446,-0.0164638920635194,0.014587556602751997
0.21250000000000002,0.30000000000000004,-0.08725724020141441,-0.016239489413748164,0.014556407878655999
0.21250000000000002,0.3125,-0.0869930092288842,-0.016015086763976928,0.014525259154559999
0.21250000000000002,0.325,-0.08672877825635399,-0.015790684114205686,0.014494110430463999
0.21250000000000002,0.3375,-0.08646454728382379,-0.015566281464434452,0.014462961706368
0.21250000000000002,0.35000000000000003,-0.08620031631129359,-0.015341878814663212,0.014431812982272
0.21250000000000002,0.36250000000000004,-0.08593608533876337,-0.015117476164891971,0.014400664258176
0.21250000000000002,0.375,-0.08567185436623319,-0.014893073515120737,0.014369515534079998
0.21250000000000002,0.3875,-0.08540762339370296,-0.014668670865349497,0.014338366809983998
0.21250000000000002,0.4,-0.08514339242117275,-0.01444426821557826,0.014307218085888
0.21250000000000002,0.41250000000000003,-0.08487916144864258,-0.014219865565807021,0.014276069361792
0.21250000000000002,0.42500000000000004,-0.08461493047611236,-0.013995462916035786,0.014244920637696
0.21250000000000002,0.4375,-0.08435069950358218,-0.013771060266264549,0.014213771913600001
0.21250000000000002,0.45,-0.08408646853105195,-0.01354665761649331,0.014182623189504001
0.21250000000000002,0.4625,-0.08382223755852175,-0.013322254966722069,0.014151474465408
0.21250000000000002,0.47500000000000003,-0.08355800658599155,-0.01309785231695083,0.014120325741311996
0.21250000000000002,0.48750000000000004,-0.08329377561346135,-0.012873449667179591,0.014089177017216
0.21250000000000002,0.5,-0.08302954464093115,-0.012649047017408358,0.01405802829312
0.21250000000000002,0.5125000000000001,-0.08276531366840094,-0.012424644367637117,0.014026879569023997
0.21250000000000002,0.525,-0.08250108269587074,-0.01220024171786588,0.013995730844928002
0.21250000000000002,0.5375,-0.08223685172334055,-0.011975839068094645,0.013964582120831999
0.21250000000000002,0.55,-0.08197262075081035,-0.011751436418323404,0.013933433396735998
