scenario,step,mean_agency,mean_presence,mean_coherence,mean_reciprocity,mean_q,mean_pointer,mean_host_fitness,mean_developmental_maturity,mean_selfhood_S,mean_boundary_B,boundary_cumulative_signal
observer_development,403,0.9499999999999998,0.08307488474458825,0.3028216666666666,0.9856754059648063,0.40985600000000005,0.18110754477777782,0.004652471009364284,0.2016929677790757,0.0,0.0,0.0
observer_development,404,0.9499999999999998,0.08298930863287808,0.30362333333333336,0.9856855442910762,0.4094080000000001,0.18172868577777784,0.004697540169976139,0.2024633669881253,0.0,0.0,0.0
observer_development,405,0.9499999999999998,0.08290408314800704,0.304425,0.9856956570499491,0.4089599999999999,0.18235057499999996,0.004742933833952992,0.2032346443207947,0.0,0.0,0.0
observer_development,406,0.9499999999999998,0.08281920665775214,0.30522666666666676,0.9857057444207998,0.408512,0.18297321244444442,0.004788653410038759,0.20400679295816043,0.0,0.0,0.0
observer_development,407,0.9499999999999998,0.08273467754109412,0.30602833333333335,0.9857158065814918,0.408064,0.18359659811111104,0.004834700307558913,0.20477980608767368,0.0,0.0,0.0
observer_development,408,0.9499999999999998,0.08265049418812534,0.3068300000000001,0.9857258437083913,0.40761600000000003,0.18422073200000003,0.004881075936397892,0.20555367690323503,0.0,0.0,0.0
observer_development,409,0.9499999999999998,0.08256665499995887,0.3076316666666666,0.985735855976383,0.4071680000000001,0.18484561411111106,0.004927781706976509,0.20632839860526977,0.0,0.0,0.0
observer_development,410,0.9499999999999998,0.082483158388638,0.3084333333333333,0.9857458435588806,0.40671999999999997,0.18547124444444443,0.004974819030229419,0.2071039644008017,0.0,0.0,0.0
observer_development,411,0.9499999999999998,0.08240000277704689,0.309235,0.9857558066278432,0.406272,0.186097623,0.005022189317582607,0.2078803675035278,0.0,0.0,0.0
observer_development,412,0.9499999999999998,0.08231718659882226,0.3100366666666667,0.9857657453537888,0.4058240000000001,0.18672474977777775,0.005069893980930895,0.2086576011338918,0.0,0.0,0.0
observer_development,413,0.9499999999999998,0.08223470829826585,0.3108383333333334,0.9857756599058054,0.4053760000000001,0.1873526247777778,0.0051179344326155165,0.2094356585191582,0.0,0.0,0.0
observer_development,414,0.9499999999999998,0.08215256633025735,0.3116400000000001,0.9857855504515662,0.40492799999999995,0.18798124799999996,0.005166312085401689,0.21021453289348513,0.0,0.0,0.0
observer_development,415,0.9499999999999998,0.08207075916016925,0.31244166666666656,0.9857954171573426,0.40448000000000006,0.1886106194444444,0.005215028352456257,0.21099421749799782,0.0,0.0,0.0
observer_development,416,0.9499999999999998,0.08198928526378096,0.3132433333333333,0.9858052601880164,0.404032,0.18924073911111117,0.005264084647325342,0.211774705580861,0.0,0.0,0.0
observer_development,417,0.9499999999999998,0.08190814312719547,0.3140449999999999,0.9858150797070931,0.4035840000000001,0.189871607,0.005313482383912045,0.21255599039735176,0.0,0.0,0.0
observer_development,418,0.9499999999999998,0.08182733124675533,0.3148466666666666,0.9858248758767161,0.4031360000000001,0.19050322311111104,0.005363222976454183,0.2133380652099315,0.0,0.0,0.0
observer_development,419,0.9499999999999998,0.08174684812896071,0.31564833333333336,0.9858346488576757,0.402688,0.19113558744444448,0.00541330783950208,0.2141209232883176,0.0,0.0,0.0
observer_development,420,0.9499999999999998,0.0816666922903873,0.31645,0.9858443988094256,0.40224000000000004,0.19176870000000007,0.005463738387896353,0.21490455790955573,0.0,0.0,0.0
observer_development,421,0.9499999999999998,0.0815868622576056,0.3172516666666667,0.9858541258900937,0.40179200000000004,0.19240256077777784,0.005514516036745807,0.21568896235809049,0.0,0.0,0.0
observer_development,422,0.9499999999999998,0.0815073565671009,0.3180533333333334,0.9858638302564934,0.4013440000000001,0.19303716977777774,0.0055656422014052995,0.21647412992583687,0.0,0.0,0.0
observer_development,423,0.9499999999999998,0.08142817376519364,0.3188550000000001,0.985873512064137,0.4008959999999999,0.19367252699999998,0.005617118297453704,0.21726005391225073,0.0,0.0,0.0
observer_development,424,0.9499999999999998,0.08134931240796117,0.31965666666666664,0.9858831714672485,0.40044799999999997,0.19430863244444446,0.005668945740671882,0.2180467276243995,0.0,0.0,0.0
observer_development,425,0.9499999999999998,0.08127077106115978,0.3204583333333333,0.9858928086187737,0.4,0.19494548611111115,0.005721125947020713,0.21883414437703214,0.0,0.0,0.0
observer_development,426,0.9499999999999998,0.08119254830014785,0.3212599999999999,0.9859024236703925,0.39955199999999996,0.19558308799999996,0.005773660332619165,0.21962229749264914,0.0,0.0,0.0
observer_development,427,0.9499999999999998,0.08111464270980942,0.32206166666666675,0.9859120167725323,0.39910399999999996,0.19622143811111115,0.005826550313722407,0.22041118030157222,0.0,0.0,0.0
observer_development,428,0.9499999999999998,0.08103705288447871,0.32286333333333345,0.9859215880743775,0.398656,0.19686053644444448,0.0058797973066999805,0.22120078614201333,0.0,0.0,0.0
observer_development,429,0.9499999999999998,0.08095977742786524,0.32366500000000015,0.985931137723882,0.39820800000000006,0.19750038299999992,0.005933402728014003,0.22199110836014363,0.0,0.0,0.0
observer_development,430,0.9499999999999998,0.08088281495298,0.32446666666666657,0.9859406658677802,0.3977600000000001,0.19814097777777778,0.005987367994197417,0.22278214031016272,0.0,0.0,0.0
observer_development,431,0.9499999999999998,0.08080616408206172,0.32526833333333327,0.9859501726515996,0.3973120000000001,0.19878232077777777,0.0060416945218323085,0.2235738753543665,0.0,0.0,0.0
observer_development,432,0.9499999999999998,0.08072982344650453,0.3260699999999999,0.9859596582196695,0.39686399999999994,0.19942441199999997,0.006096383727528243,0.2243663068632155,0.0,0.0,0.0
observer_development,433,0.9499999999999998,0.08065379168678581,0.3268716666666666,0.9859691227151339,0.396416,0.2000672514444445,0.0061514370279006905,0.22515942821540272,0.0,0.0,0.0
observer_development,434,0.9499999999999998,0.08057806745239496,0.32767333333333326,0.985978566279963,0.39596800000000004,0.20071083911111107,0.00620685583954946,0.22595323279792112,0.0,0.0,0.0
observer_development,435,0.9499999999999998,0.08050264940176302,0.32847499999999996,0.9859879890549621,0.3955200000000001,0.201355175,0.006262641579037218,0.2267477140061309,0.0,0.0,0.0
observer_development,436,0.9499999999999998,0.08042753620219237,0.32927666666666666,0.9859973911797831,0.3950720000000001,0.20200025911111105,0.006318795662868029,0.2275428652438261,0.0,0.0,0.0
observer_development,437,0.9499999999999998,0.08035272652978791,0.33007833333333336,0.9860067727929359,0.39462400000000003,0.20264609144444454,0.006375319507465977,0.228338679923302,0.0,0.0,0.0
observer_development,438,0.9499999999999998,0.08027821906938805,0.33088,0.986016134031799,0.3941760000000001,0.2032926719999999,0.0064322145291538235,0.22913515146542054,0.0,0.0,0.0
observer_development,439,0.9499999999999998,0.0802040125144973,0.33168166666666676,0.9860254750326278,0.39372799999999997,0.20394000077777782,0.006489482144131733,0.22993227329967703,0.0,0.0,0.0
observer_development,440,0.9499999999999998,0.08013010556721864,0.3324833333333333,0.9860347959305673,0.3932800000000001,0.2045880777777777,0.006547123768456022,0.23073003886426563,0.0,0.0,0.0
observer_development,441,0.9499999999999998,0.08005649693818694,0.333285,0.9860440968596618,0.39283199999999996,0.20523690299999997,0.006605140818018015,0.23152844160614475,0.0,0.0,0.0
observer_development,442,0.9499999999999998,0.07998318534650299,0.33408666666666664,0.9860533779528643,0.392384,0.20588647644444447,0.006663534708522907,0.23232747498110226,0.0,0.0,0.0
observer_development,443,0.9499999999999998,0.07991016951966826,0.33488833333333334,0.9860626393420469,0.39193600000000006,0.20653679811111103,0.0067223068554687114,0.23312713245382036,0.0,0.0,0.0
observer_development,444,0.9499999999999998,0.07983744819351987,0.33569000000000004,0.9860718811580118,0.39148799999999995,0.207187868,0.006781458674125249,0.2339274074979402,0.0,0.0,0.0
observer_development,445,0.9499999999999998,0.07976502011216677,0.33649166666666674,0.9860811035304979,0.39104,0.20783968611111114,0.006840991579513221,0.23472829359612576,0.0,0.0,0.0
observer_development,446,0.9499999999999998,0.07969288402792594,0.3372933333333333,0.9860903065881956,0.39059200000000005,0.20849225244444444,0.006900906986383309,0.23552978424012821,0.0,0.0,0.0
observer_development,447,0.9499999999999998,0.07962103870125953,0.33809499999999987,0.9860994904587514,0.3901440000000001,0.20914556700000003,0.0069612063091953605,0.2363318729308493,0.0,0.0,0.0
observer_development,448,0.9499999999999998,0.07954948290071269,0.33889666666666657,0.9861086552687808,0.38969599999999993,0.20979962977777786,0.007021890962097618,0.23713455317840473,0.0,0.0,0.0
observer_development,449,0.9499999999999998,0.07947821540285148,0.33969833333333327,0.9861178011438761,0.3892480000000002,0.2104544407777777,0.007082962358906014,0.2379378185021875,0.0,0.0,0.0
observer_development,450,0.9499999999999998,0.07940723499220206,0.34049999999999997,0.9861269282086167,0.3888,0.21111000000000002,0.0071444219130835426,0.23874166243092976,0.0,0.0,0.0
observer_development,451,0.9499999999999998,0.0793365404611898,0.34130166666666667,0.9861360365865776,0.38835200000000003,0.2117663074444444,0.00720627103771966,0.2395460785027663,0.0,0.0,0.0
observer_development,452,0.9499999999999998,0.07926613061007942,0.34210333333333337,0.9861451264003395,0.387904,0.2124233631111111,0.007268511145509797,0.24035106026529618,0.0,0.0,0.0
observer_development,453,0.9499999999999998,0.07919600424691531,0.34290500000000007,0.9861541977714969,0.3874560000000001,0.21308116700000007,0.007331143648734872,0.24115660127564417,0.0,0.0,0.0
observer_development,454,0.9499999999999998,0.07912616018746294,0.3437066666666667,0.9861632508206677,0.387008,0.21373971911111111,0.007394169959240942,0.2419626951005231,0.0,0.0,0.0
observer_development,455,0.9499999999999998,0.07905659725515016,0.3445083333333333,0.9861722856675021,0.38656000000000007,0.21439901944444437,0.007457591488418839,0.24276933531629424,0.0,0.0,0.0
observer_development,456,0.9499999999999998,0.07898731428100968,0.34531000000000006,0.9861813024306906,0.3861120000000001,0.21505906800000005,0.007521409647183972,0.24357651550902878,0.0,0.0,0.0
observer_development,457,0.9499999999999998,0.07891831010362134,0.3461116666666666,0.9861903012279747,0.385664,0.21571986477777777,0.007585625845956067,0.24438422927456796,0.0,0.0,0.0
observer_development,458,0.9499999999999998,0.0788495835690559,0.34691333333333335,0.9861992821761533,0.38521600000000006,0.2163814097777778,0.00765024149463911,0.2451924702185839,0.0,0.0,0.0
observer_development,459,0.9499999999999998,0.07878113353081836,0.34771500000000005,0.9862082453910923,0.384768,0.21704370299999995,0.007715258002601251,0.246001231956639,0.0,0.0,0.0
observer_development,460,0.9499999999999998,0.07871295884979258,0.34851666666666675,0.9862171909877336,0.38432,0.21770674444444446,0.007780676778654836,0.24681050811424604,0.0,0.0,0.0
observer_development,461,0.9499999999999998,0.07864505839418574,0.34931833333333323,0.9862261190801027,0.38387200000000005,0.21837053411111104,0.007846499231036481,0.24762029232692725,0.0,0.0,0.0
observer_development,462,0.9499999999999998,0.07857743103947407,0.35011999999999993,0.9862350297813169,0.383424,0.219035072,0.007912726767387246,0.24843057824027362,0.0,0.0,0.0
observer_development,463,0.9499999999999998,0.07851007566834824,0.3509216666666666,0.9862439232035944,0.38297600000000004,0.21970035811111108,0.007979360794732831,0.24924135951000337,0.0,0.0,0.0
observer_development,464,0.9499999999999998,0.0784429911706599,0.3517233333333333,0.9862527994582622,0.3825280000000001,0.2203663924444446,0.008046402719463906,0.2500526298020207,0.0,0.0,0.0
observer_development,465,0.9499999999999998,0.07837617644336872,0.352525,0.9862616586557632,0.38208000000000014,0.22103317500000003,0.008113853947316434,0.25086438279247375,0.0,0.0,0.0
observer_development,466,0.9499999999999998,0.07830963039048906,0.3533266666666667,0.9862705009056653,0.381632,0.2217007057777778,0.008181715883352153,0.2516766121678123,0.0,0.0,0.0
observer_development,467,0.9499999999999998,0.07824335192303843,0.3541283333333334,0.9862793263166687,0.38118399999999997,0.2223689847777778,0.008249989931939074,0.25248931162484545,0.0,0.0,0.0
observer_development,468,0.9499999999999998,0.07817733995898526,0.3549300000000001,0.9862881349966147,0.38073599999999996,0.22303801200000004,0.008318677496732046,0.2533024748707988,0.0,0.0,0.0
observer_development,469,0.9499999999999998,0.07811159342319797,0.3557316666666667,0.9862969270524928,0.380288,0.22370778744444444,0.008387779980653454,0.2541160956233713,0.0,0.0,0.0
observer_development,470,0.9499999999999998,0.07804611124739386,0.3565333333333335,0.9863057025904465,0.37984000000000007,0.22437831111111112,0.008457298785873922,0.2549301676107918,0.0,0.0,0.0
observer_development,471,0.9499999999999998,0.0779808923700891,0.3573349999999999,0.9863144617157852,0.379392,0.22504958300000005,0.00852723531379315,0.25574468457187544,0.0,0.0,0.0
observer_development,472,0.9499999999999998,0.07791593573654852,0.3581366666666666,0.986323204532988,0.37894400000000006,0.22572160311111109,0.008597590965020788,0.25655964025607964,0.0,0.0,0.0
observer_development,473,0.9499999999999998,0.0778512402987365,0.35893833333333336,0.9863319311457127,0.378496,0.22639437144444446,0.008668367139357402,0.2573750284235593,0.0,0.0,0.0
observer_development,474,0.9499999999999998,0.07778680501526773,0.35974000000000006,0.9863406416568031,0.37804800000000005,0.2270678879999999,0.008739565235775498,0.25819084284522265,0.0,0.0,0.0
observer_development,475,0.9499999999999998,0.07772262885135885,0.36054166666666676,0.986349336168296,0.37759999999999994,0.22774215277777782,0.00881118665240069,0.25900707730278627,0.0,0.0,0.0
observer_development,476,0.9499999999999998,0.07765871077878023,0.3613433333333332,0.9863580147814285,0.37715199999999993,0.22841716577777782,0.00888323278649284,0.2598237255888294,0.0,0.0,0.0
observer_development,477,0.9499999999999998,0.07759504977580846,0.362145,0.9863666775966459,0.376704,0.22909292699999995,0.008955705034427375,0.26064078150684844,0.0,0.0,0.0
observer_development,478,0.9499999999999998,0.07753164482717904,0.3629466666666667,0.9863753247136074,0.37625600000000003,0.22976943644444447,0.009028604791676631,0.26145823887131153,0.0,0.0,0.0
observer_development,479,0.9499999999999998,0.07746849492403948,0.3637483333333333,0.9863839562311947,0.3758080000000001,0.23044669411111113,0.009101933452791271,0.2622760915077118,0.0,0.0,0.0
observer_development,480,0.9499999999999998,0.07740559906390311,0.36455,0.9863925722475173,0.37536,0.23112469999999988,0.009175692411381851,0.2630943332526207,0.0,0.0,0.0
observer_development,481,0.9499999999999998,0.07734295625060295,0.3653516666666667,0.9864011728599219,0.3749120000000001,0.2318034541111111,0.009249883060100368,0.263912957953742,0.0,0.0,0.0
observer_development,482,0.9499999999999998,0.07728056549424629,0.36615333333333333,0.9864097581649954,0.37446400000000013,0.23248295644444436,0.009324506790621965,0.2647319594699634,0.0,0.0,0.0
observer_development,483,0.9499999999999998,0.07721842581116949,0.36695500000000003,0.986418328258576,0.37401600000000007,0.23316320700000007,0.009399564993626697,0.26555133167141026,0.0,0.0,0.0
observer_development,484,0.9499999999999998,0.07715653622389315,0.36775666666666673,0.9864268832357561,0.3735679999999999,0.23384420577777768,0.009475059058781364,0.2663710684394968,0.0,0.0,0.0
observer_development,485,0.9499999999999998,0.07709489576107799,0.3685583333333335,0.9864354231908925,0.37311999999999995,0.23452595277777782,0.009550990374721468,0.2671911636669788,0.0,0.0,0.0
observer_development,486,0.9499999999999998,0.07703350345748064,0.3693599999999999,0.9864439482176088,0.372672,0.23520844799999993,0.00962736032903319,0.2680116112580046,0.0,0.0,0.0
observer_development,487,0.9499999999999998,0.07697235835391032,0.3701616666666666,0.9864524584088065,0.372224,0.23589169144444447,0.009704170308235534,0.26883240512816686,0.0,0.0,0.0
observer_development,488,0.9499999999999998,0.07691145949718566,0.3709633333333333,0.9864609538566677,0.37177600000000005,0.236575683111111,0.00978142169776245,0.26965353920455265,0.0,0.0,0.0
observer_development,489,0.9499999999999998,0.07685080594009164,0.37176500000000007,0.9864694346526628,0.37132800000000005,0.23726042300000003,0.009859115881945183,0.27047500742579544,0.0,0.0,0.0
observer_development,490,0.9499999999999998,0.07679039674133753,0.37256666666666666,0.9864779008875583,0.3708800000000001,0.23794591111111119,0.009937254243994558,0.2712968037421239,0.0,0.0,0.0
observer_development,491,0.9499999999999998,0.07673023096551473,0.37336833333333347,0.9864863526514205,0.370432,0.23863214744444441,0.010015838165983478,0.27211892211541316,0.0,0.0,0.0
observer_development,492,0.9499999999999998,0.07667030768305522,0.3741699999999999,0.9864947900336227,0.3699840000000001,0.23931913200000005,0.010094869028829416,0.27294135651923385,0.0,0.0,0.0
observer_development,493,0.9499999999999998,0.07661062597018993,0.3749716666666666,0.9865032131228532,0.3695359999999999,0.24000686477777783,0.010174348212277059,0.27376410093890174,0.0,0.0,0.0
observer_development,494,0.9499999999999998,0.07655118490890836,0.3757733333333333,0.9865116220071175,0.36908799999999997,0.24069534577777774,0.010254277094881,0.27458714937152634,0.0,0.0,0.0
observer_development,495,0.9499999999999998,0.07649198358691757,0.376575,0.9865200167737481,0.36864,0.24138457500000002,0.01033465705398855,0.27541049582606025,0.0,0.0,0.0
observer_development,496,0.9499999999999998,0.07643302109760229,0.3773766666666667,0.9865283975094081,0.3681920000000001,0.24207455244444445,0.010415489465722618,0.2762341343233472,0.0,0.0,0.0
observer_development,497,0.9499999999999998,0.07637429653998483,0.37817833333333334,0.9865367643000984,0.367744,0.24276527811111098,0.01049677570496467,0.27705805889617047,0.0,0.0,0.0
observer_development,498,0.9499999999999998,0.07631580901868579,0.37898000000000004,0.9865451172311623,0.36729600000000007,0.24345675199999994,0.010578517145337836,0.27788226358930024,0.0,0.0,0.0
observer_development,499,0.9499999999999998,0.0762575576438848,0.37978166666666674,0.9865534563872927,0.3668480000000001,0.24414897411111117,0.010660715159190016,0.27870674245954147,0.0,0.0,0.0
observer_development,500,0.9499999999999998,0.07619954153128175,0.38058333333333344,0.9865617818525366,0.36639999999999995,0.2448419444444445,0.010743371117577177,0.27953148957578117,0.0,0.0,0.0
observer_development,501,0.9499999999999998,0.07614175980205834,0.3813850000000001,0.9865700937103017,0.365952,0.24553566300000004,0.01082648639024666,0.2803564990190344,0.0,0.0,0.0
observer_development,502,0.9499999999999998,0.07608421158283989,0.3821866666666666,0.9865783920433614,0.36550399999999994,0.2462301297777777,0.010910062345620631,0.28118176488249197,0.0,0.0,0.0
observer_development,503,0.9499999999999998,0.07602689600565768,0.3829883333333333,0.9865866769338604,0.365056,0.24692534477777792,0.010994100350779613,0.28200728127156593,0.0,0.0,0.0
observer_development,504,0.9499999999999998,0.07596981220791142,0.3837900000000001,0.9865949484633202,0.36460800000000004,0.24762130799999993,0.01107860177144608,0.2828330423039354,0.0,0.0,0.0
observer_development,505,0.9499999999999998,0.075912959332332,0.3845916666666666,0.9866032067126457,0.36416,0.24831801944444437,0.01116356797196819,0.28365904210959286,0.0,0.0,0.0
observer_development,506,0.9499999999999998,0.07585633652694482,0.3853933333333333,0.9866114517621293,0.36371200000000004,0.2490154791111111,0.011249000315303619,0.2844852748308886,0.0,0.0,0.0
observer_development,507,0.9499999999999998,0.07579994294503332,0.3861949999999999,0.986619683691456,0.3632640000000001,0.24971368699999993,0.01133490016300338,0.285311734622576,0.0,0.0,0.0
observer_development,508,0.9499999999999998,0.07574377774510271,0.3869966666666666,0.9866279025797096,0.362816,0.2504126431111111,0.011421268875195942,0.2861384156518565,0.0,0.0,0.0
observer_development,509,0.9499999999999998,0.07568784009084414,0.3877983333333333,0.9866361085053775,0.36236799999999986,0.2511123474444444,0.01150810781057119,0.28696531209842324,0.0,0.0,0.0
observer_development,510,0.9499999999999998,0.07563212915109911,0.3886,0.9866443015463568,0.3619199999999999,0.25181279999999995,0.011595418326364753,0.28779241815450574,0.0,0.0,0.0
observer_development,511,0.9499999999999998,0.07557664409982437,0.38940166666666665,0.9866524817799578,0.36147199999999996,0.25251400077777775,0.011683201778342155,0.2886197280249131,0.0,0.0,0.0
observer_development,512,0.9499999999999998,0.07552138411605677,0.39020333333333335,0.9866606492829108,0.361024,0.2532159497777777,0.011771459520783324,0.28944723592707766,0.0,0.0,0.0
observer_development,513,0.9499999999999998,0.07546634838387885,0.39100500000000005,0.986668804131369,0.36057600000000006,0.25391864699999994,0.01186019290646697,0.2902749360910978,0.0,0.0,0.0
observer_development,514,0.9499999999999998,0.0754115360923843,0.39180666666666675,0.9866769464009173,0.360128,0.2546220924444444,0.011949403286655239,0.291102822759781,0.0,0.0,0.0
observer_development,515,0.9499999999999998,0.07535694643564408,0.39260833333333345,0.986685076166572,0.35968000000000006,0.25532628611111113,0.012039092011078341,0.29193089018868607,0.0,0.0,0.0
observer_development,516,0.9499999999999998,0.07530257861267253,0.3934100000000002,0.9866931935027907,0.3592320000000001,0.2560312280000001,0.012129260427919362,0.29275913264616504,0.0,0.0,0.0
observer_development,517,0.9499999999999998,0.07524843182739406,0.3942116666666666,0.9867012984834735,0.35878400000000005,0.2567369181111111,0.012219909883799103,0.29358754441340534,0.0,0.0,0.0
observer_development,518,0.9499999999999998,0.07519450528860978,0.39501333333333344,0.9867093911819702,0.358336,0.2574433564444444,0.012311041723761088,0.29441611978447135,0.0,0.0,0.0
observer_development,519,0.9499999999999998,0.07514079820996496,0.3958149999999999,0.9867174716710839,0.35788799999999993,0.25815054299999995,0.012402657291256631,0.29524485306634496,0.0,0.0,0.0
observer_development,520,0.9499999999999998,0.07508730980991596,0.3966166666666667,0.9867255400230761,0.35744,0.2588584777777777,0.012494757928129995,0.29607373857896674,0.0,0.0,0.0
observer_development,521,0.9499999999999998,0.07503403931169826,0.3974183333333333,0.986733596309671,0.35699200000000003,0.25956716077777786,0.012587344974603693,0.2969027706552768,0.0,0.0,0.0
observer_development,522,0.9499999999999998,0.07498098594329429,0.39822,0.9867416406020605,0.3565440000000001,0.26027659200000003,0.012680419769263842,0.2977319436412546,0.0,0.0,0.0
observer_development,523,0.9499999999999998,0.07492814893740164,0.3990216666666665,0.9867496729709093,0.356096,0.2609867714444443,0.012773983649045653,0.29856125189595856,0.0,0.0,0.0
observer_development,524,0.9499999999999998,0.0748755275314016,0.3998233333333333,0.9867576934863578,0.3556480000000001,0.2616976991111112,0.01286803794921902,0.29939068979156674,0.0,0.0,0.0
observer_development,525,0.9499999999999998,0.07482312096732788,0.400625,0.986765702218028,0.3552000000000001,0.262409375,0.012962584003374187,0.3002202517134147,0.0,0.0,0.0
observer_development,526,0.9499999999999998,0.07477092849183561,0.4014266666666667,0.9867736992350283,0.3547520000000002,0.2631217991111111,0.013057623143407552,0.3010499320600351,0.0,0.0,0.0
observer_development,527,0.9499999999999998,0.07471894935617081,0.40222833333333335,0.9867816846059562,0.3543039999999999,0.26383497144444445,0.013153156699507538,0.3018797252431972,0.0,0.0,0.0
observer_development,528,0.9499999999999998,0.0746671828161396,0.40303,0.9867896583989046,0.35385599999999995,0.264548892,0.013249186000140611,0.3027096256879433,0.0,0.0,0.0
observer_development,529,0.9499999999999998,0.07461562813207843,0.4038316666666667,0.9867976206814649,0.353408,0.2652635607777777,0.01334571237203734,0.3035396278326282,0.0,0.0,0.0
observer_development,530,0.9499999999999998,0.07456428456882382,0.4046333333333334,0.9868055715207313,0.35296000000000005,0.2659789777777778,0.013442737140178636,0.3043697261289566,0.0,0.0,0.0
observer_development,531,0.9499999999999998,0.07451315139568285,0.4054350000000001,0.9868135109833058,0.35251200000000005,0.2666951429999999,0.01354026162778203,0.3051999150420198,0.0,0.0,0.0
observer_development,532,0.9499999999999998,0.07446222788640364,0.4062366666666668,0.9868214391353018,0.35206400000000004,0.2674120564444445,0.013638287156288112,0.3060301890503338,0.0,0.0,0.0
observer_development,533,0.9499999999999998,0.07441151331914621,0.40703833333333334,0.9868293560423487,0.3516160000000001,0.268129718111111,0.013736815045346991,0.30686054264587526,0.0,0.0,0.0
observer_development,534,0.9499999999999998,0.07436100697645351,0.40784000000000004,0.9868372617695955,0.3511679999999999,0.268848128,0.013835846612805,0.30769097033411813,0.0,0.0,0.0
observer_development,535,0.9499999999999998,0.07431070814522292,0.4086416666666668,0.9868451563817154,0.3507200000000001,0.269567286111111,0.013935383174691347,0.30852146663406965,0.0,0.0,0.0
observer_development,536,0.9499999999999998,0.0742606161166774,0.4094433333333333,0.9868530399429101,0.3502719999999999,0.2702871924444444,0.014035426045204993,0.3093520260783067,0.0,0.0,0.0
observer_development,537,0.9499999999999998,0.07421073018633777,0.410245,0.9868609125169125,0.34982399999999997,0.2710078470000001,0.014135976536701582,0.3101826432130105,0.0,0.0,0.0
observer_development,538,0.9499999999999998,0.07416104965399423,0.4110466666666665,0.9868687741669919,0.349376,0.27172924977777774,0.014237035959680476,0.311013312598002,0.0,0.0,0.0
observer_development,539,0.9499999999999998,0.07411157382367911,0.4118483333333332,0.9868766249559582,0.348928,0.27245140077777785,0.014338605622771927,0.31184402880677753,0.0,0.0,0.0
observer_development,540,0.9499999999999998,0.07406230200363895,0.41264999999999985,0.9868844649461643,0.34848,0.27317429999999987,0.014440686832724307,0.312674786426542,0.0,0.0,0.0
observer_development,541,0.9499999999999998,0.07401323350630756,0.41345166666666666,0.9868922941995117,0.34803200000000006,0.27389794744444446,0.014543280894391554,0.3135055800582439,0.0,0.0,0.0
observer_development,542,0.9499999999999998,0.07396436764827867,0.41425333333333336,0.9869001127774528,0.3475840000000001,0.2746223431111111,0.014646389110720536,0.31433640431660953,0.0,0.0,0.0
observer_development,543,0.9499999999999998,0.07391570375027937,0.41505500000000006,0.9869079207409961,0.347136,0.27534748700000006,0.014750012782738763,0.31516725383017585,0.0,0.0,0.0
observer_development,544,0.9499999999999998,0.07386724113714332,0.4158566666666667,0.9869157181507093,0.3466880000000001,0.276073379111111,0.014854153209541953,0.3159981232413239,0.0,0.0,0.0
observer_development,545,0.9499999999999998,0.07381897913778449,0.4166583333333334,0.9869235050667222,0.34623999999999994,0.27680001944444443,0.014958811688281974,0.3168290072063124,0.0,0.0,0.0
observer_development,546,0.9499999999999998,0.07377091708517097,0.4174600000000001,0.9869312815487326,0.345792,0.277527408,0.015063989514154622,0.3176599003953098,0.0,0.0,0.0
observer_development,547,0.9499999999999998,0.07372305431629896,0.4182616666666668,0.9869390476560066,0.34534400000000004,0.2782555447777779,0.015169687980387772,0.3184907974924264,0.0,0.0,0.0
observer_development,548,0.9499999999999998,0.07367539017216712,0.41906333333333334,0.9869468034473864,0.34489600000000004,0.27898442977777765,0.01527590837822939,0.3193216931957476,0.0,0.0,0.0
observer_development,549,0.9499999999999998,0.07362792399775117,0.41986500000000004,0.9869545489812901,0.34444800000000003,0.27971406299999996,0.0153826519969359,0.3201525822173641,0.0,0.0,0.0
observer_development,550,0.9499999999999998,0.07358065514197826,0.42066666666666663,0.9869622843157174,0.3440000000000001,0.28044444444444444,0.015489920123760423,0.3209834592834042,0.0,0.0,0.0
observer_development,551,0.9499999999999998,0.07353358295770228,0.42146833333333333,0.9869700095082533,0.3435520000000001,0.28117557411111116,0.015597714043941342,0.32181431913406483,0.0,0.0,0.0
observer_development,552,0.9499999999999998,0.07348670680167868,0.4222699999999999,0.9869777246160697,0.343104,0.28190745200000006,0.015706035040690777,0.32264515652364234,0.0,0.0,0.0
observer_development,553,0.9499999999999998,0.07344002603453997,0.4230716666666667,0.9869854296959304,0.3426559999999999,0.2826400781111112,0.015814884395183398,0.32347596622056235,0.0,0.0,0.0
observer_development,554,0.9499999999999998,0.07339354002077104,0.42387333333333316,0.986993124804195,0.34220799999999996,0.2833734524444445,0.01592426338654508,0.3243067430074109,0.0,0.0,0.0
observer_development,555,0.9499999999999998,0.07334724812868527,0.4246749999999999,0.9870008099968203,0.34176,0.28410757500000017,0.016034173291841966,0.3251374816809637,0.0,0.0,0.0
observer_development,556,0.9499999999999998,0.07330114973040003,0.42547666666666667,0.9870084853293655,0.34131200000000006,0.2848424457777777,0.016144615386069344,0.32596817705221576,0.0,0.0,0.0
observer_development,557,0.9499999999999998,0.07325524420181301,0.42627833333333337,0.9870161508569945,0.340864,0.28557806477777786,0.016255590942140897,0.32679882394641074,0.0,0.0,0.0
